IP,Hostname,Port,Port Protocol,CVSS,Severity,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
192.168.1.136,,443,tcp,8.8,High,"VendorFix","Joomla! < 3.9.13 Multiple Vulnerabilities","Joomla! is prone to multiple vulnerabilities.","Installed version: 1.5.15
Fixed version:     3.9.13
Installation
path / port:       /joomla

",1.3.6.1.4.1.25623.1.0.113556,"CVE-2019-18650,CVE-2019-18674",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,199ef644-39fe-4533-8b09-5fa0de37dfa5,"Successful exploitation would allow an attacker to
  access sensitive information or perform actions
  in the context of another user.","Update to version 3.9.13.","Joomla! through version 3.9.12.","The following vulnerabilities exist:

  - A missing check in com_template causes a CSRF vulnerability.

  - A missing access check in the phputf8 mapping files could lead to a path disclosure.","Checks if a vulnerable version is present on the target host.
Details:
Joomla! < 3.9.13 Multiple Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.113556)
Version used: 2021-09-02T13:01:30Z
","","","DFN-CERT-2019-2299,CB-K19/0960",""
192.168.1.136,,80,tcp,7.5,High,"VendorFix","Tiki Wiki CMS Groupware < 4.2 Multiple Unspecified Vulnerabilities","Tiki Wiki CMS Groupware is prone to multiple unspecified vulnerabilities, including:

  - An unspecified SQL-injection vulnerability

  - An unspecified authentication-bypass vulnerability

  - An unspecified vulnerability","Installed version: 1.9.5
Fixed version:     4.2

",1.3.6.1.4.1.25623.1.0.100537,"CVE-2010-1135,CVE-2010-1134,CVE-2010-1133,CVE-2010-1136",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,2d392d30-b68a-448d-a1b8-4ffe85b18fa9,"Exploiting these issues could allow an attacker to compromise the
  application, access or modify data, exploit latent vulnerabilities in
  the underlying database, and gain unauthorized access to the affected
  application. Other attacks are also possible.","The vendor has released an advisory and fixes. Please see the
  references for details.","Versions prior to Tiki Wiki CMS Groupware 4.2 are vulnerable.","","
Details:
Tiki Wiki CMS Groupware < 4.2 Multiple Unspecified Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.100537)
Version used: 2019-03-01T13:18:27Z
","","38608","",""
192.168.1.136,,443,tcp,7.5,High,"Workaround","phpinfo() output Reporting","Many PHP installation tutorials instruct the user to create
  a file called phpinfo.php or similar containing the phpinfo() statement. Such a file is often
  left back in the webserver directory.","The following files are calling the function phpinfo() which disclose potentially sensitive information:

https://owaspbwa/bWAPP/phpinfo.php
https://owaspbwa/mutillidae/phpinfo.php
https://owaspbwa/vicnum/test.php
https://owaspbwa/vicnum/test.php?mode=phpinfo
",1.3.6.1.4.1.25623.1.0.11229,"",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,160d07d6-3f97-49a2-b840-09266ebd4525,"Some of the information that can be gathered from this file includes:

  The username of the user running the PHP process, if it is a sudo user, the IP address of the host, the web server
  version, the system version (Unix, Linux, Windows, ...), and the root directory of the web server.","Delete the listed files or restrict access to them.","","","
Details:
phpinfo() output Reporting
(OID: 1.3.6.1.4.1.25623.1.0.11229)
Version used: 2020-08-24T15:18:35Z
","","","",""
192.168.1.136,,443,tcp,7.5,High,"Mitigation","SSL/TLS: Report Vulnerable Cipher Suites for HTTPS","This routine reports all SSL/TLS cipher suites accepted by a service
  where attack vectors exists only on HTTPS services.","'Vulnerable' cipher suites accepted by this service via the SSLv3 protocol:

TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA (SWEET32)
TLS_RSA_WITH_3DES_EDE_CBC_SHA (SWEET32)

'Vulnerable' cipher suites accepted by this service via the TLSv1.0 protocol:

TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA (SWEET32)
TLS_RSA_WITH_3DES_EDE_CBC_SHA (SWEET32)


",1.3.6.1.4.1.25623.1.0.108031,"CVE-2016-2183,CVE-2016-6329,CVE-2020-12872",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,a94550c4-0aaa-4422-81cd-9e68849aac82,"","The configuration of this services should be changed so
  that it does not accept the listed cipher suites anymore.

  Please see the references for more resources supporting you with this task.","Services accepting vulnerable SSL/TLS cipher suites via HTTPS.","These rules are applied for the evaluation of the vulnerable cipher suites:

  - 64-bit block cipher 3DES vulnerable to the SWEET32 attack (CVE-2016-2183).","
Details:
SSL/TLS: Report Vulnerable Cipher Suites for HTTPS
(OID: 1.3.6.1.4.1.25623.1.0.108031)
Version used: 2021-09-20T09:01:50Z
","","","DFN-CERT-2021-1618,DFN-CERT-2021-0775,DFN-CERT-2021-0770,DFN-CERT-2021-0274,DFN-CERT-2020-2141,DFN-CERT-2020-0368,DFN-CERT-2019-1455,DFN-CERT-2019-0068,DFN-CERT-2018-1296,DFN-CERT-2018-0323,DFN-CERT-2017-2070,DFN-CERT-2017-1954,DFN-CERT-2017-1885,DFN-CERT-2017-1831,DFN-CERT-2017-1821,DFN-CERT-2017-1785,DFN-CERT-2017-1626,DFN-CERT-2017-1326,DFN-CERT-2017-1239,DFN-CERT-2017-1238,DFN-CERT-2017-1090,DFN-CERT-2017-1060,DFN-CERT-2017-0968,DFN-CERT-2017-0947,DFN-CERT-2017-0946,DFN-CERT-2017-0904,DFN-CERT-2017-0816,DFN-CERT-2017-0746,DFN-CERT-2017-0677,DFN-CERT-2017-0675,DFN-CERT-2017-0611,DFN-CERT-2017-0609,DFN-CERT-2017-0522,DFN-CERT-2017-0519,DFN-CERT-2017-0482,DFN-CERT-2017-0351,DFN-CERT-2017-0090,DFN-CERT-2017-0089,DFN-CERT-2017-0088,DFN-CERT-2017-0086,DFN-CERT-2016-1943,DFN-CERT-2016-1937,DFN-CERT-2016-1732,DFN-CERT-2016-1726,DFN-CERT-2016-1715,DFN-CERT-2016-1714,DFN-CERT-2016-1588,DFN-CERT-2016-1555,DFN-CERT-2016-1391,DFN-CERT-2016-1378,CB-K21/1094,CB-K20/1023,CB-K20/0321,CB-K20/0314,CB-K20/0157,CB-K19/0618,CB-K19/0615,CB-K18/0296,CB-K17/1980,CB-K17/1871,CB-K17/1803,CB-K17/1753,CB-K17/1750,CB-K17/1709,CB-K17/1558,CB-K17/1273,CB-K17/1202,CB-K17/1196,CB-K17/1055,CB-K17/1026,CB-K17/0939,CB-K17/0917,CB-K17/0915,CB-K17/0877,CB-K17/0796,CB-K17/0724,CB-K17/0661,CB-K17/0657,CB-K17/0582,CB-K17/0581,CB-K17/0506,CB-K17/0504,CB-K17/0467,CB-K17/0345,CB-K17/0098,CB-K17/0089,CB-K17/0086,CB-K17/0082,CB-K16/1837,CB-K16/1830,CB-K16/1635,CB-K16/1630,CB-K16/1624,CB-K16/1622,CB-K16/1500,CB-K16/1465,CB-K16/1307,CB-K16/1296",""
192.168.1.136,,443,tcp,7.5,High,"Mitigation","SSL/TLS: Report Vulnerable Cipher Suites for HTTPS","This routine reports all SSL/TLS cipher suites accepted by a service
  where attack vectors exists only on HTTPS services.","'Vulnerable' cipher suites accepted by this service via the SSLv3 protocol:

TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA (SWEET32)
TLS_RSA_WITH_3DES_EDE_CBC_SHA (SWEET32)

'Vulnerable' cipher suites accepted by this service via the TLSv1.0 protocol:

TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA (SWEET32)
TLS_RSA_WITH_3DES_EDE_CBC_SHA (SWEET32)


",1.3.6.1.4.1.25623.1.0.108031,"CVE-2016-2183,CVE-2016-6329,CVE-2020-12872",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,b96d2a5b-3b66-40ab-9fe3-facf38188efb,"","The configuration of this services should be changed so
  that it does not accept the listed cipher suites anymore.

  Please see the references for more resources supporting you with this task.","Services accepting vulnerable SSL/TLS cipher suites via HTTPS.","These rules are applied for the evaluation of the vulnerable cipher suites:

  - 64-bit block cipher 3DES vulnerable to the SWEET32 attack (CVE-2016-2183).","
Details:
SSL/TLS: Report Vulnerable Cipher Suites for HTTPS
(OID: 1.3.6.1.4.1.25623.1.0.108031)
Version used: 2021-09-20T09:01:50Z
","","","DFN-CERT-2021-1618,DFN-CERT-2021-0775,DFN-CERT-2021-0770,DFN-CERT-2021-0274,DFN-CERT-2020-2141,DFN-CERT-2020-0368,DFN-CERT-2019-1455,DFN-CERT-2019-0068,DFN-CERT-2018-1296,DFN-CERT-2018-0323,DFN-CERT-2017-2070,DFN-CERT-2017-1954,DFN-CERT-2017-1885,DFN-CERT-2017-1831,DFN-CERT-2017-1821,DFN-CERT-2017-1785,DFN-CERT-2017-1626,DFN-CERT-2017-1326,DFN-CERT-2017-1239,DFN-CERT-2017-1238,DFN-CERT-2017-1090,DFN-CERT-2017-1060,DFN-CERT-2017-0968,DFN-CERT-2017-0947,DFN-CERT-2017-0946,DFN-CERT-2017-0904,DFN-CERT-2017-0816,DFN-CERT-2017-0746,DFN-CERT-2017-0677,DFN-CERT-2017-0675,DFN-CERT-2017-0611,DFN-CERT-2017-0609,DFN-CERT-2017-0522,DFN-CERT-2017-0519,DFN-CERT-2017-0482,DFN-CERT-2017-0351,DFN-CERT-2017-0090,DFN-CERT-2017-0089,DFN-CERT-2017-0088,DFN-CERT-2017-0086,DFN-CERT-2016-1943,DFN-CERT-2016-1937,DFN-CERT-2016-1732,DFN-CERT-2016-1726,DFN-CERT-2016-1715,DFN-CERT-2016-1714,DFN-CERT-2016-1588,DFN-CERT-2016-1555,DFN-CERT-2016-1391,DFN-CERT-2016-1378,CB-K21/1094,CB-K20/1023,CB-K20/0321,CB-K20/0314,CB-K20/0157,CB-K19/0618,CB-K19/0615,CB-K18/0296,CB-K17/1980,CB-K17/1871,CB-K17/1803,CB-K17/1753,CB-K17/1750,CB-K17/1709,CB-K17/1558,CB-K17/1273,CB-K17/1202,CB-K17/1196,CB-K17/1055,CB-K17/1026,CB-K17/0939,CB-K17/0917,CB-K17/0915,CB-K17/0877,CB-K17/0796,CB-K17/0724,CB-K17/0661,CB-K17/0657,CB-K17/0582,CB-K17/0581,CB-K17/0506,CB-K17/0504,CB-K17/0467,CB-K17/0345,CB-K17/0098,CB-K17/0089,CB-K17/0086,CB-K17/0082,CB-K16/1837,CB-K16/1830,CB-K16/1635,CB-K16/1630,CB-K16/1624,CB-K16/1622,CB-K16/1500,CB-K16/1465,CB-K16/1307,CB-K16/1296",""
192.168.1.136,,443,tcp,7.5,High,"Workaround","phpinfo() output Reporting","Many PHP installation tutorials instruct the user to create
  a file called phpinfo.php or similar containing the phpinfo() statement. Such a file is often
  left back in the webserver directory.","The following files are calling the function phpinfo() which disclose potentially sensitive information:

https://owaspbwa.lan/bWAPP/phpinfo.php
https://owaspbwa.lan/mutillidae/phpinfo.php
https://owaspbwa.lan/vicnum/test.php
https://owaspbwa.lan/vicnum/test.php?mode=phpinfo
",1.3.6.1.4.1.25623.1.0.11229,"",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,b11475ee-dd22-4320-8a9a-5de3b109d1f2,"Some of the information that can be gathered from this file includes:

  The username of the user running the PHP process, if it is a sudo user, the IP address of the host, the web server
  version, the system version (Unix, Linux, Windows, ...), and the root directory of the web server.","Delete the listed files or restrict access to them.","","","
Details:
phpinfo() output Reporting
(OID: 1.3.6.1.4.1.25623.1.0.11229)
Version used: 2020-08-24T15:18:35Z
","","","",""
192.168.1.136,,80,tcp,7.5,High,"Workaround","phpinfo() output Reporting","Many PHP installation tutorials instruct the user to create
  a file called phpinfo.php or similar containing the phpinfo() statement. Such a file is often
  left back in the webserver directory.","The following files are calling the function phpinfo() which disclose potentially sensitive information:

http://owaspbwa/bWAPP/phpinfo.php
http://owaspbwa/mutillidae/phpinfo.php
http://owaspbwa/vicnum/test.php
http://owaspbwa/vicnum/test.php?mode=phpinfo
",1.3.6.1.4.1.25623.1.0.11229,"",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,7b9aeda1-8427-4fa0-8cb8-6afdc0b080f5,"Some of the information that can be gathered from this file includes:

  The username of the user running the PHP process, if it is a sudo user, the IP address of the host, the web server
  version, the system version (Unix, Linux, Windows, ...), and the root directory of the web server.","Delete the listed files or restrict access to them.","","","
Details:
phpinfo() output Reporting
(OID: 1.3.6.1.4.1.25623.1.0.11229)
Version used: 2020-08-24T15:18:35Z
","","","",""
192.168.1.136,,80,tcp,7.5,High,"Workaround","phpinfo() output Reporting","Many PHP installation tutorials instruct the user to create
  a file called phpinfo.php or similar containing the phpinfo() statement. Such a file is often
  left back in the webserver directory.","The following files are calling the function phpinfo() which disclose potentially sensitive information:

http://owaspbwa.lan/bWAPP/phpinfo.php
http://owaspbwa.lan/mutillidae/phpinfo.php
http://owaspbwa.lan/vicnum/test.php
http://owaspbwa.lan/vicnum/test.php?mode=phpinfo
",1.3.6.1.4.1.25623.1.0.11229,"",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,6b6107a7-6a08-484f-80d6-f0bc1b787ef5,"Some of the information that can be gathered from this file includes:

  The username of the user running the PHP process, if it is a sudo user, the IP address of the host, the web server
  version, the system version (Unix, Linux, Windows, ...), and the root directory of the web server.","Delete the listed files or restrict access to them.","","","
Details:
phpinfo() output Reporting
(OID: 1.3.6.1.4.1.25623.1.0.11229)
Version used: 2020-08-24T15:18:35Z
","","","",""
192.168.1.136,,443,tcp,7.5,High,"VendorFix","Tiki Wiki CMS Groupware fixedURLData Local File Inclusion Vulnerability","Tiki Wiki CMS Groupware is prone to a local file inclusion vulnerability.","Installed version: 1.9.5
Fixed version:     12.11

",1.3.6.1.4.1.25623.1.0.108064,"CVE-2016-10143",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,299bf011-629f-4d21-9bc4-0af3d87e7dc0,"Successful exploitation will allow an user having access to the
  admin backend to gain access to arbitrary files and to compromise the application.","Upgrade to Tiki Wiki CMS Groupware version 12.11 LTS, 15.4 or
  later.","Tiki Wiki CMS Groupware versions:

  - below 12.11 LTS

  - 13.x, 14.x and 15.x below 15.4","The Flaw is due to improper sanitization
  of input passed to the 'fixedURLData' parameter of the 'display_banner.php' script.","Checks if a vulnerable version is present on the target host.
Details:
Tiki Wiki CMS Groupware 'fixedURLData' Local File Inclusion Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.108064)
Version used: 2021-10-12T09:28:32Z
","","","",""
192.168.1.136,,80,tcp,7.5,High,"VendorFix","Joomla! Prior to 1.6.1 Multiple Security Vulnerabilities","Joomla! is prone to multiple security vulnerabilities including:

  - An SQL-injection issue

  - A path-disclosure vulnerability

  - Multiple cross-site scripting issues

  - Multiple information-disclosure vulnerabilities

  - A URI-redirection vulnerability

  - A security-bypass vulnerability

  - A cross-site request-forgery vulnerability

  - A denial-of-service vulnerability","Installed version: 1.5.15
Fixed version:     1.6.1

",1.3.6.1.4.1.25623.1.0.103114,"",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,57094c17-4c59-4f4c-8f14-5b1eb9a22a2d,"An attacker can exploit these vulnerabilities to execute arbitrary script code
in the browser of an unsuspecting user in the context of the affected site, steal cookie-based authentication
credentials, disclose or modify sensitive information, exploit latent vulnerabilities in the underlying database,
deny service to legitimate users, redirect a victim to a potentially malicious site, or perform unauthorized
actions. Other attacks are also possible.","The vendor released a patch. Please see the references for more
information.","Versions prior to Joomla! 1.6.1 are vulnerable.","","
Details:
Joomla! Prior to 1.6.1 Multiple Security Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.103114)
Version used: 2022-04-12T08:46:17Z
","","46787","",""
192.168.1.136,,443,tcp,7.5,High,"VendorFix","Joomla! Prior to 1.6.1 Multiple Security Vulnerabilities","Joomla! is prone to multiple security vulnerabilities including:

  - An SQL-injection issue

  - A path-disclosure vulnerability

  - Multiple cross-site scripting issues

  - Multiple information-disclosure vulnerabilities

  - A URI-redirection vulnerability

  - A security-bypass vulnerability

  - A cross-site request-forgery vulnerability

  - A denial-of-service vulnerability","Installed version: 1.5.15
Fixed version:     1.6.1

",1.3.6.1.4.1.25623.1.0.103114,"",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,dcb9e300-d83f-4ad8-97f6-2526241626b2,"An attacker can exploit these vulnerabilities to execute arbitrary script code
in the browser of an unsuspecting user in the context of the affected site, steal cookie-based authentication
credentials, disclose or modify sensitive information, exploit latent vulnerabilities in the underlying database,
deny service to legitimate users, redirect a victim to a potentially malicious site, or perform unauthorized
actions. Other attacks are also possible.","The vendor released a patch. Please see the references for more
information.","Versions prior to Joomla! 1.6.1 are vulnerable.","","
Details:
Joomla! Prior to 1.6.1 Multiple Security Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.103114)
Version used: 2022-04-12T08:46:17Z
","","46787","",""
192.168.1.136,,443,tcp,7.5,High,"VendorFix","Tiki Wiki CMS Groupware < 4.2 Multiple Unspecified Vulnerabilities","Tiki Wiki CMS Groupware is prone to multiple unspecified vulnerabilities, including:

  - An unspecified SQL-injection vulnerability

  - An unspecified authentication-bypass vulnerability

  - An unspecified vulnerability","Installed version: 1.9.5
Fixed version:     4.2

",1.3.6.1.4.1.25623.1.0.100537,"CVE-2010-1135,CVE-2010-1134,CVE-2010-1133,CVE-2010-1136",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,55c74002-00b1-42cb-9eec-7a189d931436,"Exploiting these issues could allow an attacker to compromise the
  application, access or modify data, exploit latent vulnerabilities in
  the underlying database, and gain unauthorized access to the affected
  application. Other attacks are also possible.","The vendor has released an advisory and fixes. Please see the
  references for details.","Versions prior to Tiki Wiki CMS Groupware 4.2 are vulnerable.","","
Details:
Tiki Wiki CMS Groupware < 4.2 Multiple Unspecified Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.100537)
Version used: 2019-03-01T13:18:27Z
","","38608","",""
192.168.1.136,,80,tcp,7.5,High,"VendorFix","Tiki Wiki CMS Groupware fixedURLData Local File Inclusion Vulnerability","Tiki Wiki CMS Groupware is prone to a local file inclusion vulnerability.","Installed version: 1.9.5
Fixed version:     12.11

",1.3.6.1.4.1.25623.1.0.108064,"CVE-2016-10143",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,19eb19a4-4925-4c36-a5e5-69ce5f9e7d8b,"Successful exploitation will allow an user having access to the
  admin backend to gain access to arbitrary files and to compromise the application.","Upgrade to Tiki Wiki CMS Groupware version 12.11 LTS, 15.4 or
  later.","Tiki Wiki CMS Groupware versions:

  - below 12.11 LTS

  - 13.x, 14.x and 15.x below 15.4","The Flaw is due to improper sanitization
  of input passed to the 'fixedURLData' parameter of the 'display_banner.php' script.","Checks if a vulnerable version is present on the target host.
Details:
Tiki Wiki CMS Groupware 'fixedURLData' Local File Inclusion Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.108064)
Version used: 2021-10-12T09:28:32Z
","","","",""
192.168.1.136,,80,tcp,6.8,Medium,"VendorFix","WebCalendar Multiple CSS and CSRF Vulnerabilities","WebCalendar is prone to multiple CSS and CSRF Vulnerabilities.","Installed version: 1.0.3
Vulnerable range:  Less than or equal to 1.2.0

",1.3.6.1.4.1.25623.1.0.800472,"CVE-2010-0636,CVE-2010-0637,CVE-2010-0638",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,c70d4bdc-b071-4f16-ba90-0e90ed167354,"Successful exploitation could allow attackers to conduct cross-site scripting
  and request forgery attacks.","Upgrade to WebCalendar version 1.2.1 or later.","WebCalendar version 1.2.0 and prior.","'- Input passed to the 'tab' parameter in 'users.php' is not properly
  sanitised before being returned to the user.

  - Input appended to the URL after 'day.php', 'month.php', and 'week.php'
  is not properly sanitised before being returned to the user.

  - The application allows users to perform certain actions via HTTP requests
  without performing any validity checks to verify the requests. This can be
  exploited to delete an event, ban an IP address from posting, or change the
  administrative password if a logged-in administrative user visits a malicious web site.","
Details:
WebCalendar Multiple CSS and CSRF Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.800472)
Version used: 2022-02-18T13:05:59Z
","","38053","",""
192.168.1.136,,80,tcp,6.8,Medium,"VendorFix","WebCalendar Multiple CSS and CSRF Vulnerabilities","WebCalendar is prone to multiple CSS and CSRF Vulnerabilities.","Installed version: 1.0.3
Vulnerable range:  Less than or equal to 1.2.0

",1.3.6.1.4.1.25623.1.0.800472,"CVE-2010-0636,CVE-2010-0637,CVE-2010-0638",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,8f94d68d-e6f2-45b8-90bb-2150b7244970,"Successful exploitation could allow attackers to conduct cross-site scripting
  and request forgery attacks.","Upgrade to WebCalendar version 1.2.1 or later.","WebCalendar version 1.2.0 and prior.","'- Input passed to the 'tab' parameter in 'users.php' is not properly
  sanitised before being returned to the user.

  - Input appended to the URL after 'day.php', 'month.php', and 'week.php'
  is not properly sanitised before being returned to the user.

  - The application allows users to perform certain actions via HTTP requests
  without performing any validity checks to verify the requests. This can be
  exploited to delete an event, ban an IP address from posting, or change the
  administrative password if a logged-in administrative user visits a malicious web site.","
Details:
WebCalendar Multiple CSS and CSRF Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.800472)
Version used: 2022-02-18T13:05:59Z
","","38053","",""
192.168.1.136,,80,tcp,6.4,Medium,"VendorFix","AWStats Unspecified LoadPlugin Directory Traversal Vulnerability","AWStats is prone to an unspecified directory-traversal vulnerability because
it fails to sufficiently sanitize user-supplied input data.","Installed version: 6.4
Fixed version:     7.0

",1.3.6.1.4.1.25623.1.0.103041,"CVE-2010-4369",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,8824ea64-f8e2-4b78-b8f7-d74275c99984,"","Updates are available. Please see the references for more information.","Versions prior to AWStats 7.0 are vulnerable.","","
Details:
AWStats Unspecified 'LoadPlugin' Directory Traversal Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.103041)
Version used: 2022-04-12T08:46:17Z
","","45210","DFN-CERT-2011-0243",""
192.168.1.136,,443,tcp,6.3,Medium,"VendorFix","Joomla! <= 3.9.19 Multiple Vulnerabilities","Joomla! is prone to multiple vulnerabilities.","Installed version: 1.5.15
Fixed version:     3.9.20
Installation
path / port:       /joomla

",1.3.6.1.4.1.25623.1.0.113726,"CVE-2020-15695,CVE-2020-15696,CVE-2020-15697,CVE-2020-15698,CVE-2020-15699,CVE-2020-15700",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,f0ec572f-4eed-444f-a4b0-9a2ea5024f18,"Successful exploitation would allow an attacker to
  read sensitive information, inject arbitrary HTML and JavaScript into the site
  or perform actions in the context of another use.","Update to version 3.9.20.","Joomla! through version 3.9.19.","The following vulnerabilities exist:

  - A missing token check in the remove request section of com_privacy causes a CSRF vulnerability. (CVE-2020-15695)

  - Lack of input filtering and escaping allows XSS attacks in mod_random_image. (CVE-2020-15696)

  - Internal read-only fields in the User table class could be modified by users. (CVE-2020-15697)

  - Inadequate filtering on the system information screen could expose Redis or proxy credentials. (CVE-2020-15698)

  - Missing validation checks on the usergroups table object can result in a broken site configuration. (CVE-2020-15699)

  - A missing token check in the ajax_install endpoint of com_installer causes a CSRF vulnerability. (CVE-2020-15700)","Checks if a vulnerable version is present on the target host.
Details:
Joomla! <= 3.9.19 Multiple Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.113726)
Version used: 2021-07-22T11:01:40Z
","","","DFN-CERT-2020-1517,CB-K20/0716",""
192.168.1.136,,80,tcp,6.3,Medium,"VendorFix","Joomla! <= 3.9.19 Multiple Vulnerabilities","Joomla! is prone to multiple vulnerabilities.","Installed version: 1.5.15
Fixed version:     3.9.20
Installation
path / port:       /joomla

",1.3.6.1.4.1.25623.1.0.113726,"CVE-2020-15695,CVE-2020-15696,CVE-2020-15697,CVE-2020-15698,CVE-2020-15699,CVE-2020-15700",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,c719651f-7b20-4d3f-8e52-897ca97b39be,"Successful exploitation would allow an attacker to
  read sensitive information, inject arbitrary HTML and JavaScript into the site
  or perform actions in the context of another use.","Update to version 3.9.20.","Joomla! through version 3.9.19.","The following vulnerabilities exist:

  - A missing token check in the remove request section of com_privacy causes a CSRF vulnerability. (CVE-2020-15695)

  - Lack of input filtering and escaping allows XSS attacks in mod_random_image. (CVE-2020-15696)

  - Internal read-only fields in the User table class could be modified by users. (CVE-2020-15697)

  - Inadequate filtering on the system information screen could expose Redis or proxy credentials. (CVE-2020-15698)

  - Missing validation checks on the usergroups table object can result in a broken site configuration. (CVE-2020-15699)

  - A missing token check in the ajax_install endpoint of com_installer causes a CSRF vulnerability. (CVE-2020-15700)","Checks if a vulnerable version is present on the target host.
Details:
Joomla! <= 3.9.19 Multiple Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.113726)
Version used: 2021-07-22T11:01:40Z
","","","DFN-CERT-2020-1517,CB-K20/0716",""
192.168.1.136,,443,tcp,6.1,Medium,"VendorFix","Joomla Media Manager XSS Vulnerability (20180509)","Joomla is prone to a cross-site scripting (XSS) vulnerability.","Installed version: 1.5.15
Fixed version:     3.8.8
Installation
path / port:       /joomla

",1.3.6.1.4.1.25623.1.0.813406,"CVE-2018-6378",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,edc4a766-4158-4ffe-8bb5-f8bec78bcb09,"Successful exploitation will allow remote
  attackers to conduct XSS attack.","Update to version 3.8.8 or later. Please see the references for more information.","Joomla versions 1.5.0 through 3.8.7","The flaw exists due to inadequate filtering
  of file and folder names in media manager.","Checks if a vulnerable version is present on the target host.
Details:
Joomla 'Media Manager' XSS Vulnerability (20180509)
(OID: 1.3.6.1.4.1.25623.1.0.813406)
Version used: 2021-09-29T12:07:39Z
","","","DFN-CERT-2018-0979",""
192.168.1.136,,80,tcp,6.1,Medium,"VendorFix","Joomla! Core Cross-Site Scripting Vulnerability - July17","Joomla is prone to a cross-site scripting (XSS) vulnerability.","Installed version: 1.5.15
Fixed version:     3.7.4

",1.3.6.1.4.1.25623.1.0.811257,"CVE-2017-11612",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,f962a74b-bb44-45b4-ac33-e18b642c1b74,"Successfully exploiting this issue will allow
  remote attacker to conduct cross-site scripting attacks.","Upgrade to Joomla version 3.7.4 or later.","Joomla core versions 1.5.0 through 3.7.3.","The flaw exists due to Inadequate filtering
  of potentially malicious HTML tags in various components of the application.","Checks if a vulnerable version is present on the target host.
Details:
Joomla! Core Cross-Site Scripting Vulnerability - July17
(OID: 1.3.6.1.4.1.25623.1.0.811257)
Version used: 2021-09-30T08:43:52Z
","","","DFN-CERT-2017-1286,CB-K17/1245",""
